"","account_id","n_operation","n_credit","n_withdrawal","ratio_credit","ratio_withdrawal","n_collect_bank","n_withdraw_card","n_credit_cash","n_interest","n_remittance_bank","n_withdraw_cash","ratio_collect_bank","ratio_withdraw_card","ratio_credit_cash","ratio_interest","ratio_remittance_bank","ratio_withdraw_cash","amount_min","amount_max","amount_mean","amount_std","balance_last","balance_min","balance_max","balance_mean","balance_std","n_sanctions"
"2417",3284,233,101,132,0.433476394849785,0.566523605150215,0,0,58,43,39,93,0,0,0.248927038626609,0.184549356223176,0.167381974248927,0.399141630901288,-12160,10963.5,95.1729613733906,4563.66664801699,22190,500,38230.7,24258.2287553648,5061.57682098473,0
"2418",3285,28,17,11,0.607142857142857,0.392857142857143,8,0,1,8,4,7,0.285714285714286,0,0.0357142857142857,0.285714285714286,0.142857142857143,0.25,-2100,3151,569.85,1813.65857367142,15970.3,300,18210.9,12716.6071428571,4592.72330297884,0
"2419",3286,51,25,26,0.490196078431373,0.509803921568627,0,0,15,10,5,21,0,0,0.294117647058824,0.196078431372549,0.0980392156862745,0.411764705882353,-62200,49828,495.349019607843,21059.2136577354,25277.5,300,109644.3,46729.868627451,22314.5317121332,0
"2420",3287,237,83,154,0.350210970464135,0.649789029535865,0,0,42,41,36,118,0,0,0.177215189873418,0.172995780590717,0.151898734177215,0.49789029535865,-26500,32904,190.403375527426,12147.1938849248,45140.1,900,78193,37214.4561181435,11177.1756722682,0
"2421",3288,127,51,76,0.401574803149606,0.598425196850394,27,0,1,23,22,54,0.21259842519685,0,0.0078740157480315,0.181102362204724,0.173228346456693,0.425196850393701,-5800,5476,240.37874015748,3053.7643780176,30542.8,700,34145,25472.8559055118,5022.61174073798,0
"2422",3289,201,68,133,0.338308457711443,0.661691542288557,0,0,37,31,54,79,0,0,0.18407960199005,0.154228855721393,0.26865671641791,0.393034825870647,-11200,18994.5,158.491044776119,6401.72866769745,31871.1,800,48798.1,31078.4830845771,7617.93429990785,0
"2423",3290,3,3,0,1,0,1,0,1,1,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,171.9,57936,19435.9666666667,33342.0098734814,58307.9,200,58307.9,38881.3,33499.0987142938,0
"2424",3291,2,2,0,1,0,1,0,1,0,0,0,0.5,0,0.5,0,0,0,1000,5355,3177.5,3079.45003206741,6355,1000,6355,3677.5,3786.55681325396,0
"2425",3292,163,69,94,0.423312883435583,0.576687116564417,36,0,1,32,31,63,0.220858895705521,0,0.00613496932515337,0.196319018404908,0.190184049079755,0.386503067484663,-5000,4805,98.3110429447853,2862.63082491505,16039.2,800,27619.2,20497.1460122699,3684.48714321937,0
"2426",3294,39,21,18,0.538461538461538,0.461538461538462,0,0,12,9,4,14,0,0,0.307692307692308,0.230769230769231,0.102564102564103,0.358974358974359,-10700,15962,951.115384615385,7124.21888041579,37108.1,900,51441.6,34775.8076923077,11322.6568004246,0
"2427",3296,46,20,26,0.434782608695652,0.565217391304348,9,0,2,9,8,18,0.195652173913043,0,0.0434782608695652,0.195652173913043,0.173913043478261,0.391304347826087,-62900,69132,1818.43695652174,28232.5778926903,83662.6,1000,109893.4,67327.9934782609,26704.8073238043,0
"2428",3297,99,46,53,0.464646464646465,0.535353535353535,0,0,24,22,0,53,0,0,0.242424242424242,0.222222222222222,0,0.535353535353535,-21500,23643,452.785858585859,10649.3995040825,44840.3,1100,58592.7,34756.2121212121,9322.87545952048,0
"2429",3298,205,87,118,0.424390243902439,0.575609756097561,0,0,46,41,0,118,0,0,0.224390243902439,0.2,0,0.575609756097561,-9400,10839,276.915609756098,4487.91612883541,56782.1,1100,63654.8,40260.9121951219,9749.48696073525,0
"2430",3301,36,18,18,0.5,0.5,0,0,10,8,4,14,0,0,0.277777777777778,0.222222222222222,0.111111111111111,0.388888888888889,-18400,24258,838.45,11009.6843613118,30198.8,900,60626.8,38076.3944444444,12800.6880586261,0
"2431",3302,347,115,232,0.331412103746398,0.668587896253602,46,0,23,46,124,108,0.132564841498559,0,0.0662824207492795,0.132564841498559,0.357348703170029,0.311239193083574,-7530,10600,71.264553314121,1635.896351383,24743.4,700,38444.9,27530.5674351585,5108.84886042603,0
"2432",3303,55,27,28,0.490909090909091,0.509090909090909,0,0,14,13,0,28,0,0,0.254545454545455,0.236363636363636,0,0.509090909090909,-23700,30608,1296.73090909091,14057.6373160888,71334.7,800,76209.5,46180.3109090909,14532.4075940977,0
"2433",3305,66,27,39,0.409090909090909,0.590909090909091,13,0,1,13,16,23,0.196969696969697,0,0.0151515151515152,0.196969696969697,0.242424242424242,0.348484848484849,-11850,6684,255.110606060606,3765.6723032447,16851.8,600,32228.7,18976.7348484848,6020.36914036883,0
"2434",3306,249,86,163,0.345381526104418,0.654618473895582,0,0,46,40,72,91,0,0,0.184738955823293,0.160642570281124,0.289156626506024,0.365461847389558,-29400,17793,144.105220883534,6626.96473818459,35896.5,800,53071.9,35436.2606425703,9614.29458492001,0
"2435",3307,211,120,91,0.568720379146919,0.431279620853081,0,0,86,34,0,91,0,0,0.407582938388626,0.161137440758294,0,0.431279620853081,-22300,47968,260.616587677725,7177.83236200242,55004.2,800,94166.9,41846.5369668246,16912.8950978932,0
"2436",3308,36,20,16,0.555555555555556,0.444444444444444,0,0,11,9,0,16,0,0,0.305555555555556,0.25,0,0.444444444444444,-18500,22399.5,992.819444444444,10933.0428371407,35756.1,400,56646.1,37119.3111111111,12347.8752642313,0
"2437",3309,275,75,200,0.272727272727273,0.727272727272727,0,0,38,37,98,102,0,0,0.138181818181818,0.134545454545455,0.356363636363636,0.370909090909091,-14500,22954,141.189090909091,7241.92374173109,38841.3,1100,56834.9,32280.9669090909,9746.33445059249,0
"2438",3310,174,75,99,0.431034482758621,0.568965517241379,39,0,1,35,35,64,0.224137931034483,0,0.00574712643678161,0.201149425287356,0.201149425287356,0.367816091954023,-8850,4916,77.0867816091954,3010.69974387074,13427.4,900,28197.4,19259.2798850575,4299.61570964586,0
"2439",3311,12,10,2,0.833333333333333,0.166666666666667,0,0,7,3,0,2,0,0,0.583333333333333,0.25,0,0.166666666666667,-32200,27631,3723.975,19045.3450054493,44687.8,1000,82813.3,44298.4666666667,24949.5512513965,0
"2440",3312,3,3,0,1,0,1,0,1,1,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,12.3,2947,1219.76666666667,1534.84007744564,3659.3,700,3659.3,2668.76666666667,1705.01303905083,0
"2441",3314,3,3,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1000,14700,7166.66666666667,6951.49863938225,21500,1000,21500,12733.3333333333,10567.0872681801,0
"2442",3315,69,34,35,0.492753623188406,0.507246376811594,0,0,18,16,0,35,0,0,0.260869565217391,0.231884057971014,0,0.507246376811594,-13700,17814,749.230434782609,8008.22601074715,51711.4,200,67688.5,44024.2405797101,12338.1323208403,0
"2443",3316,250,90,160,0.36,0.64,0,0,46,44,40,120,0,0,0.184,0.176,0.16,0.48,-15200,22998,163.5092,8582.78381915218,40891.5,800,60282.7,38691.328,8083.32807636909,0
"2444",3317,58,31,27,0.53448275862069,0.46551724137931,15,0,1,15,11,16,0.258620689655172,0,0.0172413793103448,0.258620689655172,0.189655172413793,0.275862068965517,-2166,3249,388.756896551724,1895.08504138321,22562.5,600,24935.7,17229.6896551724,5078.54266624526,0
"2445",3318,16,9,7,0.5625,0.4375,6,0,1,2,4,3,0.375,0,0.0625,0.125,0.25,0.1875,-771,2924,1000.53125,1588.95892320255,16023,1000,16619.4,12751.6125,4804.62812239407,0
"2446",3319,250,101,149,0.404,0.596,40,0,21,40,71,78,0.16,0,0.084,0.16,0.284,0.312,-7020,9700,153.1236,1991.76472097936,38295.3,1100,40686.7,28128.1664,4290.23628198402,0
"2447",3320,51,27,24,0.529411764705882,0.470588235294118,13,0,1,13,9,15,0.254901960784314,0,0.0196078431372549,0.254901960784314,0.176470588235294,0.294117647058824,-2075,3113,403.041176470588,1783.65042765408,20569.6,900,23397.9,16203.2254901961,4798.87368764143,0
"2448",3321,121,73,48,0.603305785123967,0.396694214876033,0,0,52,21,0,48,0,0,0.429752066115702,0.173553719008264,0,0.396694214876033,-22000,43669,318.807438016529,6775.27065738786,38590.2,1100,75526.9,33951.0776859504,11299.2014178104,0
"2449",3322,41,21,20,0.51219512195122,0.48780487804878,0,0,12,9,5,15,0,0,0.292682926829268,0.219512195121951,0.121951219512195,0.365853658536585,-36600,48084,564.673170731707,16110.3262344843,23181.6,400,129743.1,40034.7487804878,27228.5616934509,0
"2450",3323,231,82,149,0.354978354978355,0.645021645021645,0,0,42,40,35,114,0,0,0.181818181818182,0.173160173160173,0.151515151515152,0.493506493506494,-26080,32653.5,237.054978354978,12357.358831987,54774.2,1000,80407.5,47843.3112554113,12115.5170587845,0
"2451",3326,190,84,106,0.442105263157895,0.557894736842105,0,0,49,35,0,106,0,0,0.257894736842105,0.184210526315789,0,0.557894736842105,-59100,49132,199.931578947368,21093.5283063966,38001.5,-1409.4,145342.6,48267.6731578947,30810.6468358188,2
"2452",3327,279,93,186,0.333333333333333,0.666666666666667,0,0,49,44,80,106,0,0,0.175627240143369,0.157706093189964,0.28673835125448,0.379928315412186,-16800,16382,84.0666666666667,5692.34467571337,23468.8,1100,48161.1,31060.2534050179,6470.18573709977,0
"2453",3330,88,44,44,0.5,0.5,0,0,29,15,8,36,0,0,0.329545454545455,0.170454545454545,0.0909090909090909,0.409090909090909,-63400,48577,646.052272727273,21424.8721285524,56866.9,400,148366.1,63093.7,30770.7389626357,0
"2454",3334,4,3,1,0.75,0.25,0,0,3,0,0,1,0,0,0.75,0,0,0.25,-800,11600,3350,5609.8128311023,13400,700,14200,10150,6347.9655533617,0
"2455",3335,33,17,16,0.515151515151515,0.484848484848485,10,0,1,6,5,11,0.303030303030303,0,0.0303030303030303,0.181818181818182,0.151515151515152,0.333333333333333,-2170,3255,616.766666666667,1939.94665965115,20367.9,1000,20734.3,16307.4787878788,4565.46477917073,0
"2456",3336,126,52,74,0.412698412698413,0.587301587301587,27,0,1,24,23,51,0.214285714285714,0,0.00793650793650794,0.19047619047619,0.182539682539683,0.404761904761905,-7400,5692,94.0888888888889,3311.86462303572,11869.6,900,30746.7,19754.9246031746,5132.05892858898,0
"2457",3338,55,26,29,0.472727272727273,0.527272727272727,0,0,14,12,7,22,0,0,0.254545454545455,0.218181818181818,0.127272727272727,0.4,-14100,20994,422.512727272727,8983.02811567777,23252.7,300,45535.3,25106.4763636364,8380.68606654088,0
"2458",3339,10,8,2,0.8,0.2,0,0,5,3,0,2,0,0,0.5,0.3,0,0.2,-4000,11496,3373.4,5320.43956225006,33734,900,37619.4,23028.17,11576.6536401741,0
"2459",3345,179,69,110,0.385474860335196,0.614525139664804,36,0,1,32,0,110,0.201117318435754,0,0.00558659217877095,0.17877094972067,0,0.614525139664804,-5800,4281,38.0782122905028,2401.94419480804,6830.4,-4100.5,23523,9656.69106145251,6515.96311817737,5
"2460",3347,5,5,0,1,0,4,0,1,0,0,0,0.8,0,0.2,0,0,0,600,5357,4405.6,2127.3950737933,22028,600,22028,11314,8470.160712761,0
"2461",3348,133,51,82,0.383458646616541,0.616541353383459,0,0,26,25,20,62,0,0,0.195488721804511,0.18796992481203,0.150375939849624,0.466165413533835,-25760,27086,374.333082706767,10744.1982928189,49800.7,1100,69734.1,45906.737593985,9996.18352241889,0
"2462",3349,41,20,21,0.48780487804878,0.51219512195122,0,0,11,9,5,16,0,0,0.268292682926829,0.219512195121951,0.121951219512195,0.390243902439024,-18600,27238,1078.78048780488,11663.1775340646,44244.6,500,65954.9,44438.5658536585,12883.0033762048,0
"2463",3350,18,12,6,0.666666666666667,0.333333333333333,0,0,7,5,0,6,0,0,0.388888888888889,0.277777777777778,0,0.333333333333333,-10200,12194,1128.35,6435.86618826365,20324.9,700,31800.2,19957.8777777778,7076.43181051643,0
"2464",3351,37,21,16,0.567567567567568,0.432432432432432,10,0,1,10,5,11,0.27027027027027,0,0.027027027027027,0.27027027027027,0.135135135135135,0.297297297297297,-3680,5543,900.245945945946,3071.41163759476,33323.7,300,33323.7,25182.0297297297,8458.58740205823,0
"2465",3352,234,93,141,0.397435897435897,0.602564102564103,0,0,55,38,66,75,0,0,0.235042735042735,0.162393162393162,0.282051282051282,0.320512820512821,-6720,9300,119.542307692308,2614.15650045843,27987.6,900,32186.3,23211.6846153846,4709.5703263845,0
"2466",3354,46,19,27,0.41304347826087,0.58695652173913,0,0,11,8,10,17,0,0,0.239130434782609,0.173913043478261,0.217391304347826,0.369565217391304,-16000,15528,489.139130434783,6254.11814771243,22500.3,800,41106.2,30533.3717391304,8705.18353992897,0
"2467",3355,172,65,107,0.377906976744186,0.622093023255814,34,0,1,30,30,77,0.197674418604651,0,0.00581395348837209,0.174418604651163,0.174418604651163,0.447674418604651,-7100,5768,260.163953488372,2990.03410015614,44748.2,1100,50352.4,32291.4395348837,7285.16409567307,0
"2468",3357,77,32,45,0.415584415584416,0.584415584415584,17,0,1,14,12,33,0.220779220779221,0,0.012987012987013,0.181818181818182,0.155844155844156,0.428571428571429,-9000,6741,335.51038961039,3859.25945042311,25834.2,400,35078.5,25340.3883116883,5167.91379737495,0
"2469",3358,39,17,22,0.435897435897436,0.564102564102564,10,0,1,6,11,11,0.256410256410256,0,0.0256410256410256,0.153846153846154,0.282051282051282,0.282051282051282,-2200,3279,462.228205128205,1798.95010740164,18026.8,900,20723.6,16990.7,4261.22385329552,0
"2470",3359,19,14,5,0.736842105263158,0.263157894736842,5,0,4,5,0,5,0.263157894736842,0,0.210526315789474,0.263157894736842,0,0.263157894736842,-990,9000,1470.9,2505.80182354648,27947,500,29778.4,20952.6736842105,8354.93822118539,0
"2471",3361,225,96,129,0.426666666666667,0.573333333333333,0,0,56,40,36,93,0,0,0.248888888888889,0.177777777777778,0.16,0.413333333333333,-9920,13846.5,167.333333333333,5369.9761952535,37650,200,58743.3,33875.8106666667,8796.40584054038,0
"2472",3362,128,52,76,0.40625,0.59375,0,0,29,23,19,57,0,0,0.2265625,0.1796875,0.1484375,0.4453125,-7294,16413,317.453125,6275.68325362527,40634,1100,54910.8,35973.5484375,8002.83131263072,0
"2473",3363,74,33,41,0.445945945945946,0.554054054054054,18,0,1,14,14,27,0.243243243243243,0,0.0135135135135135,0.189189189189189,0.189189189189189,0.364864864864865,-3120,4412,337.667567567568,2551.8113001428,24987.3,1100,29829.1,19980.3972972973,5072.00430191288,0
"2474",3364,146,54,92,0.36986301369863,0.63013698630137,0,0,30,24,40,52,0,0,0.205479452054795,0.164383561643836,0.273972602739726,0.356164383561644,-45800,45745,127.174657534247,15300.6540495939,18567.5,500,144017.2,44088.5883561644,26291.2427014711,0
"2475",3366,51,22,29,0.431372549019608,0.568627450980392,0,0,12,10,11,18,0,0,0.235294117647059,0.196078431372549,0.215686274509804,0.352941176470588,-14900,20864,755.53137254902,8395.20040798289,38532,200,58414.2,39568.1,10897.3264835739,0
"2476",3367,279,92,187,0.329749103942652,0.670250896057348,0,0,47,45,81,106,0,0,0.168458781362007,0.161290322580645,0.290322580645161,0.379928315412186,-26200,33912,373.193189964158,12696.6223614782,104120.6,800,107354.1,61564.7713261649,16247.5911420419,0
"2477",3368,98,35,63,0.357142857142857,0.642857142857143,0,0,20,15,33,30,0,0,0.204081632653061,0.153061224489796,0.336734693877551,0.306122448979592,-38240,21670.5,343.115306122449,8286.80458364352,33625.3,200,68003.8,39730.4836734694,11211.7851287351,0
"2478",3369,149,61,88,0.409395973154362,0.590604026845638,0,0,36,25,40,48,0,0,0.241610738255034,0.167785234899329,0.268456375838926,0.322147651006711,-9300,7800,175.769127516779,2810.62867668955,26189.4,300,30981.9,24611.8946308725,4218.22260506922,0
"2479",3370,194,81,113,0.417525773195876,0.582474226804124,37,0,7,37,0,113,0.190721649484536,0,0.0360824742268041,0.190721649484536,0,0.582474226804124,-27200,35782,230.919072164948,14564.3532921922,44797.9,439.9,79414.9,35952.5304123711,16030.665502486,0
"2480",3371,246,105,141,0.426829268292683,0.573170731707317,0,0,67,38,36,105,0,0,0.272357723577236,0.154471544715447,0.146341463414634,0.426829268292683,-55700,49555,176.787804878049,18783.8407589102,43489.5,400,148513.1,48285.2040650406,25708.4563827893,0
"2481",3372,167,63,104,0.377245508982036,0.622754491017964,0,0,32,31,27,77,0,0,0.191616766467066,0.18562874251497,0.161676646706587,0.461077844311377,-20700,35959.5,285.874850299401,13812.1838682712,47740.9,1100,86862.5,48915.6844311377,12149.2583746736,0
"2482",3373,57,24,33,0.421052631578947,0.578947368421053,0,0,13,11,14,19,0,0,0.228070175438596,0.192982456140351,0.245614035087719,0.333333333333333,-26400,28492.5,258.10350877193,11618.2537525157,14711.6,900,65515.5,28226.4754385965,12032.4878299229,0
"2483",3374,244,81,163,0.331967213114754,0.668032786885246,0,0,48,33,0,163,0,0,0.19672131147541,0.135245901639344,0,0.668032786885246,-61500,49260,24.9454918032787,16531.0480771608,6139.3,-7448.4,141658.7,39169.9647540984,38176.2708516344,21
"2484",3376,4,3,1,0.75,0.25,0,0,2,1,0,1,0,0,0.5,0.25,0,0.25,-2600,29268,6755.6,15065.5927853282,27022.4,300,29568,20964.6,13829.7015769201,0
"2485",3377,3,3,0,1,0,0,0,2,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,79,31752,10910.3333333333,18054.0802128863,32731,900,32731,22094.3333333333,18354.873585327,0
"2486",3378,186,72,114,0.387096774193548,0.612903225806452,0,0,39,33,29,85,0,0,0.209677419354839,0.17741935483871,0.155913978494624,0.456989247311828,-28160,18412.5,227.697311827957,7141.2498330772,42351.5,800,58067.5,36713.7231182796,8467.61269497875,0
"2487",3380,197,86,111,0.436548223350254,0.563451776649746,0,0,49,37,33,78,0,0,0.248730964467005,0.187817258883249,0.16751269035533,0.395939086294416,-13900,9846,101.716751269036,4171.8333442893,20037.9,9846,40213.1,28009.1873096447,5983.02133591479,0
"2488",3384,57,29,28,0.508771929824561,0.491228070175439,14,0,1,14,10,18,0.245614035087719,0,0.0175438596491228,0.245614035087719,0.175438596491228,0.315789473684211,-3950,6211,731.08947368421,3406.36581887942,41672,1100,47463.9,33096.1666666667,9864.05635614791,0
"2489",3386,138,64,74,0.463768115942029,0.536231884057971,0,0,45,19,0,74,0,0,0.326086956521739,0.13768115942029,0,0.536231884057971,-57300,49157,358.015942028986,20792.9552632344,49406.1,-2166.8,135318.8,57809.4594202899,30367.7119085546,2
"2490",3387,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,500,500,500,NA,500,500,500,500,NA,0
"2491",3389,69,33,36,0.478260869565217,0.521739130434783,0,0,22,11,8,28,0,0,0.318840579710145,0.159420289855072,0.115942028985507,0.405797101449275,-43100,42465,977.517391304348,20525.9474687095,67448.8,1100,125094.5,69203.3304347826,22610.5401233344,0
"2492",3391,294,92,202,0.312925170068027,0.687074829931973,0,0,47,45,81,121,0,0,0.159863945578231,0.153061224489796,0.275510204081633,0.41156462585034,-25760,25470,217.660884353741,8805.95932500944,63992.3,300,68562.7,38547.9326530612,9554.71586916639,0
"2493",3392,96,42,54,0.4375,0.5625,0,0,23,19,14,40,0,0,0.239583333333333,0.197916666666667,0.145833333333333,0.416666666666667,-9600,14169,291.377083333333,5795.99136914978,27972.1,1000,41813.7,30361.70625,6757.80956141719,0
"2494",3393,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,800,800,800,NA,800,800,800,800,NA,0
"2495",3394,7,7,0,1,0,3,0,1,3,0,0,0.428571428571429,0,0.142857142857143,0.428571428571429,0,0,17.2,6522,2834.17142857143,3450.20825541217,19839.2,200,19839.2,11408.8571428571,7280.65605625783,0
"2496",3397,18,12,6,0.666666666666667,0.333333333333333,0,0,7,5,1,5,0,0,0.388888888888889,0.277777777777778,0.0555555555555556,0.277777777777778,-18800,29841,2859.35,13751.2689930891,51468.4,400,65285.4,40799.6777777778,16639.8426845489,0
"2497",3399,10,8,2,0.8,0.2,0,0,5,3,0,2,0,0,0.5,0.3,0,0.2,-16600,25335,4037.42,12547.9031863938,40374.2,900,56835.1,30402.94,15382.9352707761,0
"2498",3402,181,71,110,0.392265193370166,0.607734806629834,0,0,50,21,38,72,0,0,0.276243093922652,0.116022099447514,0.209944751381215,0.397790055248619,-62300,49527,383.847513812155,20161.6930235026,69476.3,400,162808.9,69717.8215469613,27596.9103013711,0
"2499",3405,191,70,121,0.366492146596859,0.633507853403141,0,5,36,34,29,87,0,0.0261780104712042,0.18848167539267,0.178010471204188,0.151832460732984,0.455497382198953,-24000,30723,195.692146596859,11699.1333233522,37377,200,71850.4,42156.0167539267,10900.1192508509,0
"2500",3407,195,85,110,0.435897435897436,0.564102564102564,0,0,45,40,0,110,0,0,0.230769230769231,0.205128205128205,0,0.564102564102564,-48100,48133,-2.01692307692308,14476.7639482721,-393.5,-2839.4,140703.1,31243.1153846154,28246.7148728377,3
"2501",3408,184,80,104,0.434782608695652,0.565217391304348,0,0,41,39,0,104,0,0,0.222826086956522,0.21195652173913,0,0.565217391304348,-36960,30782,350.140760869565,13771.8019682264,64425.9,300,76788.2,46614.4559782609,12131.9827686881,0
"2502",3409,40,21,19,0.525,0.475,10,0,1,10,6,13,0.25,0,0.025,0.25,0.15,0.325,-4000,4896,365.7125,2968.83670191883,14628.4,900,23257.8,15930.095,4413.82290839143,0
"2503",3410,125,39,86,0.312,0.688,0,0,21,18,39,47,0,0,0.168,0.144,0.312,0.376,-16000,22264.5,299.5208,7555.27495272926,37440,1100,56276.6,37102.3808,8948.79453974827,0
"2504",3411,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,900,900,900,NA,900,900,900,900,NA,0
"2505",3412,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,400,400,400,NA,400,400,400,400,NA,0
"2506",3413,324,102,222,0.314814814814815,0.685185185185185,0,0,61,41,145,77,0,0,0.188271604938272,0.126543209876543,0.447530864197531,0.237654320987654,-35840,19000,236.75524691358,4388.6522514353,76708.6,800,79377.9,41686.4907407407,12568.6361170381,0
"2507",3417,92,55,37,0.597826086956522,0.402173913043478,0,0,40,15,0,37,0,0,0.434782608695652,0.16304347826087,0,0.402173913043478,-16200,39366,216.392391304348,5470.86606001689,19922.6,1100,65622.3,26110.4326086957,10465.4808708881,0
"2508",3419,182,57,125,0.313186813186813,0.686813186813187,0,0,31,26,65,60,0,0,0.17032967032967,0.142857142857143,0.357142857142857,0.32967032967033,-16160,17772,138.681318681319,5897.40076379589,25254.3,800,45038.4,23722.5423076923,6942.32009816875,0
"2509",3421,125,49,76,0.392,0.608,0,0,26,23,19,57,0,0,0.208,0.184,0.152,0.456,-25760,27304.5,279.4584,10395.2527719828,34946.8,500,67237.1,38039.7976,10291.7215234324,0
"2510",3422,40,20,20,0.5,0.5,0,0,11,9,4,16,0,0,0.275,0.225,0.1,0.4,-26200,35434.5,1025.7275,15897.8155570068,41043.6,700,72806.5,44575.1825,14140.2090492632,0
"2511",3424,355,116,239,0.326760563380282,0.673239436619718,0,0,69,47,120,119,0,0,0.194366197183099,0.132394366197183,0.338028169014085,0.335211267605634,-64700,48154,211.169577464789,14452.5044495639,74979.3,900,151731.2,55232.0149295775,23805.4138345446,0
"2512",3425,154,70,84,0.454545454545455,0.545454545454545,28,0,14,28,24,60,0.181818181818182,0,0.0909090909090909,0.181818181818182,0.155844155844156,0.38961038961039,-6930,8300,223.823376623377,2372.43989315631,34483.3,500,39175.2,27459.6292207792,5624.03996259853,0
"2513",3426,21,11,10,0.523809523809524,0.476190476190476,5,0,1,5,1,9,0.238095238095238,0,0.0476190476190476,0.238095238095238,0.0476190476190476,0.428571428571429,-24956,38198,2072.09523809524,16547.1859218562,43544.1,700,88440.2,46958.7,19232.0811953101,0
"2514",3427,13,9,4,0.692307692307692,0.307692307692308,0,0,5,4,0,4,0,0,0.384615384615385,0.307692307692308,0,0.307692307692308,-25600,35510,3878.49230769231,18163.588825425,50420.3,1100,75838.1,39673.9076923077,18814.3829844112,0
"2515",3429,230,70,160,0.304347826086957,0.695652173913043,36,0,1,33,62,98,0.156521739130435,0,0.00434782608695652,0.143478260869565,0.269565217391304,0.426086956521739,-9700,6664,165.611739130435,3102.42828093305,43305.1,500,44279.5,31524.7608695652,5710.5903149335,0
"2516",3430,3,3,0,1,0,1,0,1,1,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0,12.3,3844,1452.1,2085.7497524871,4356.3,500,4356.3,3066.76666666667,2222.89364642876,0
"2517",3431,10,8,2,0.8,0.2,0,0,5,3,0,2,0,0,0.5,0.3,0,0.2,-20300,31309.5,4687.19,15357.0243165392,46871.9,300,67005.7,34409.37,18419.3692500917,0
"2518",3432,24,15,9,0.625,0.375,0,0,9,6,1,8,0,0,0.375,0.25,0.0416666666666667,0.333333333333333,-7600,13000,682.441666666667,4235.35251527228,16393.2,1000,33926.7,22749.4291666667,7851.36593385974,0
"2519",3434,23,11,12,0.478260869565217,0.521739130434783,7,0,1,3,6,6,0.304347826086957,0,0.0434782608695652,0.130434782608696,0.260869565217391,0.260869565217391,-1200,2957,600.826086956522,1669.16659559014,13833.6,900,15746,12200.2086956522,3665.31703030559,0
"2520",3435,198,85,113,0.429292929292929,0.570707070707071,42,0,1,42,38,75,0.212121212121212,0,0.00505050505050505,0.212121212121212,0.191919191919192,0.378787878787879,-3760,4635,129.831818181818,2639.88831529022,25721.4,200,31836.4,21935.6328282828,5060.1354136074,0
"2521",3436,67,33,34,0.492537313432836,0.507462686567164,18,0,1,14,14,20,0.26865671641791,0,0.0149253731343284,0.208955223880597,0.208955223880597,0.298507462686567,-2243,3365,358.462686567164,2038.08809343878,24031.6,200,26325,18115.1149253731,4835.38894014754,0
"2522",3437,2,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,400,13000,6700,8909.5454429505,13400,400,13400,6900,9192.38815542512,0
"2523",3438,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1000,1000,1000,NA,1000,1000,1000,1000,NA,0
"2524",3439,47,22,25,0.468085106382979,0.531914893617021,0,0,12,10,5,20,0,0,0.25531914893617,0.212765957446809,0.106382978723404,0.425531914893617,-18800,26571,728.317021276596,11270.8601772991,34230.7,700,60105.3,34444.4872340425,10123.1274168655,0
"2525",3440,105,32,73,0.304761904761905,0.695238095238095,0,0,17,15,41,32,0,0,0.161904761904762,0.142857142857143,0.39047619047619,0.304761904761905,-16000,25944,279.679047619048,8768.04995583501,29366.3,500,66038.7,37288.06,11368.9714892756,0
"2526",3442,40,19,21,0.475,0.525,11,0,1,7,6,15,0.275,0,0.025,0.175,0.15,0.375,-3500,3345,412.2525,2051.81919643651,16490.2,900,19426.1,15775.1,3924.98194671661,0
"2527",3443,9,7,2,0.777777777777778,0.222222222222222,5,0,1,1,1,1,0.555555555555556,0,0.111111111111111,0.111111111111111,0.111111111111111,0.111111111111111,-2755,4133,2037.74444444444,2640.76276533463,18339.7,400,21065,13266.5555555556,7198.23288038653,0
"2528",3445,160,72,88,0.45,0.55,0,0,38,34,0,88,0,0,0.2375,0.2125,0,0.55,-16400,16430,248.288125,7371.36535709089,39725.9,1100,51945.3,31743.748125,7792.71977956116,0
"2529",3446,6,6,0,1,0,0,0,5,1,0,0,0,0,0.833333333333333,0.166666666666667,0,0,12.9,13300,5325.98333333333,4953.3226143334,31955.9,900,31955.9,21299.8166666667,11998.5970313894,0
"2530",3449,97,53,44,0.54639175257732,0.45360824742268,0,0,33,20,0,44,0,0,0.34020618556701,0.206185567010309,0,0.45360824742268,-17900,43659,390.688659793814,5460.31518009866,37896.7,1000,72379.4,34465.875257732,12687.2892722404,0
"2531",3450,3,3,0,1,0,0,0,2,1,0,0,0,0,0.666666666666667,0.333333333333333,0,0,85.5,39260,13281.8333333333,22498.7068535801,39845.5,500,39845.5,26701.8333333333,22691.4935621993,0
