"","disp_id","client_id","account_id","n_clients"
"3029",3850,3850,3185,2
"3030",3852,3852,3186,1
"3031",3853,3853,3187,1
"3032",3854,3854,3188,1
"3033",3855,3855,3189,1
"3034",3856,3856,3190,1
"3035",3857,3857,3191,1
"3036",3858,3858,3192,2
"3037",3860,3860,3193,1
"3038",3861,3861,3194,1
"3039",3862,3862,3195,1
"3040",3863,3863,3196,2
"3041",3865,3865,3197,2
"3042",3868,3868,3199,1
"3043",3869,3869,3200,1
"3044",3870,3870,3201,2
"3045",3872,3872,3202,1
"3046",3873,3873,3203,1
"3047",3874,3874,3204,1
"3048",3875,3875,3205,2
"3049",3877,3877,3206,1
"3050",3880,3880,3208,1
"3051",3881,3881,3209,2
"3052",3883,3883,3210,1
"3053",3884,3884,3211,1
"3054",3885,3885,3212,1
"3055",3886,3886,3213,1
"3056",3887,3887,3214,2
"3057",3890,3890,3216,1
"3058",3891,3891,3217,1
"3059",3892,3892,3218,1
"3060",3893,3893,3219,1
"3061",3894,3894,3220,2
"3062",3896,3896,3221,1
"3063",3897,3897,3222,1
"3064",3898,3898,3223,1
"3065",3899,3899,3224,1
"3066",3900,3900,3225,2
"3067",3902,3902,3226,1
"3068",3903,3903,3227,1
"3069",3904,3904,3228,2
"3070",3906,3906,3229,1
"3071",3907,3907,3230,1
"3072",3908,3908,3231,2
"3073",3910,3910,3232,1
"3074",3911,3911,3233,1
"3075",3912,3912,3234,1
"3076",3913,3913,3235,1
"3077",3914,3914,3236,1
"3078",3915,3915,3237,1
"3079",3916,3916,3238,2
"3080",3918,3918,3239,1
"3081",3919,3919,3240,1
"3082",3920,3920,3241,1
"3083",3921,3921,3242,1
"3084",3922,3922,3243,2
"3085",3924,3924,3244,1
"3086",3925,3925,3245,1
"3087",3926,3926,3246,1
"3088",3927,3927,3247,1
"3089",3928,3928,3248,1
"3090",3929,3929,3249,1
"3091",3930,3930,3250,2
"3092",3932,3932,3251,2
"3093",3934,3934,3252,1
"3094",3935,3935,3253,1
"3095",3936,3936,3254,2
"3096",3938,3938,3255,1
"3097",3939,3939,3256,1
"3098",3942,3942,3258,1
"3099",3943,3943,3259,1
"3100",3944,3944,3260,2
"3101",3946,3946,3261,1
"3102",3947,3947,3262,1
"3103",3948,3948,3263,2
"3104",3950,3950,3264,2
"3105",3952,3952,3265,1
"3106",3953,3953,3266,1
"3107",3954,3954,3267,2
"3108",3956,3956,3268,2
"3109",3958,3958,3269,1
"3110",3959,3959,3270,1
"3111",3960,3960,3271,1
"3112",3961,3961,3272,1
"3113",3962,3962,3273,1
"3114",3963,3963,3274,1
"3115",3964,3964,3275,1
"3116",3965,3965,3276,2
"3117",3967,3967,3277,2
"3118",3969,3969,3278,1
"3119",3970,3970,3279,1
"3120",3971,3971,3280,1
"3121",3972,3972,3281,1
"3122",3973,3973,3282,1
"3123",3974,3974,3283,1
"3124",3975,3975,3284,1
"3125",3976,3976,3285,1
"3126",3977,3977,3286,1
"3127",3978,3978,3287,1
"3128",3979,3979,3288,1
"3129",3980,3980,3289,1
"3130",3981,3981,3290,1
"3131",3982,3982,3291,1
"3132",3983,3983,3292,1
"3133",3984,3984,3293,1
"3134",3985,3985,3294,1
"3135",3987,3987,3296,1
"3136",3988,3988,3297,2
"3137",3990,3990,3298,1
"3138",3991,3991,3299,1
"3139",3992,3992,3300,1
"3140",3993,3993,3301,1
"3141",3994,3994,3302,1
"3142",3995,3995,3303,1
"3143",3996,3996,3304,1
"3144",3997,3997,3305,1
"3145",3998,3998,3306,1
"3146",3999,3999,3307,1
"3147",4000,4000,3308,1
"3148",4001,4001,3309,1
"3149",4002,4002,3310,1
"3150",4003,4003,3311,1
"3151",4004,4004,3312,1
"3152",4006,4006,3314,1
"3153",4007,4007,3315,2
"3154",4009,4009,3316,1
"3155",4010,4010,3317,1
"3156",4011,4011,3318,1
"3157",4012,4012,3319,1
"3158",4013,4013,3320,1
"3159",4014,4014,3321,1
"3160",4015,4015,3322,1
"3161",4016,4016,3323,2
"3162",4018,4018,3324,1
"3163",4019,4019,3325,1
"3164",4020,4020,3326,1
"3165",4021,4021,3327,1
"3166",4022,4022,3328,2
"3167",4024,4024,3329,2
"3168",4026,4026,3330,1
"3169",4027,4027,3331,2
"3170",4029,4029,3332,1
"3171",4030,4030,3333,1
"3172",4031,4031,3334,1
"3173",4032,4032,3335,1
"3174",4033,4033,3336,1
"3175",4034,4034,3337,2
"3176",4036,4036,3338,1
"3177",4037,4037,3339,1
"3178",4040,4040,3342,2
"3179",4042,4042,3343,1
"3180",4043,4043,3344,1
"3181",4044,4044,3345,1
"3182",4046,4046,3346,2
"3183",4048,4048,3347,1
"3184",4049,4049,3348,1
"3185",4050,4050,3349,1
"3186",4051,4051,3350,2
"3187",4053,4053,3351,1
"3188",4054,4054,3352,1
"3189",4055,4055,3353,1
"3190",4056,4056,3354,1
"3191",4057,4057,3355,1
"3192",4059,4059,3357,1
"3193",4060,4060,3358,1
"3194",4061,4061,3359,1
"3195",4062,4062,3360,1
"3196",4063,4063,3361,2
"3197",4065,4065,3362,1
"3198",4066,4066,3363,1
"3199",4067,4067,3364,1
"3200",4068,4068,3365,1
"3201",4069,4069,3366,2
"3202",4071,4071,3367,2
"3203",4073,4073,3368,2
"3204",4075,4075,3369,1
"3205",4076,4076,3370,1
"3206",4077,4077,3371,1
"3207",4078,4078,3372,1
"3208",4079,4079,3373,1
"3209",4080,4080,3374,1
"3210",4081,4081,3375,1
"3211",4082,4082,3376,1
"3212",4083,4083,3377,1
"3213",4084,4084,3378,2
"3214",4086,4086,3379,1
"3215",4087,4087,3380,1
"3216",4088,4088,3381,2
"3217",4090,4090,3382,1
"3218",4091,4091,3383,1
"3219",4092,4092,3384,1
"3220",4093,4093,3385,1
"3221",4094,4094,3386,1
"3222",4095,4095,3387,2
"3223",4098,4098,3389,1
"3224",4099,4099,3390,1
"3225",4100,4100,3391,1
"3226",4101,4101,3392,1
"3227",4102,4102,3393,2
"3228",4104,4104,3394,1
"3229",4105,4105,3395,1
"3230",4106,4106,3396,1
"3231",4107,4107,3397,1
"3232",4108,4108,3398,1
"3233",4109,4109,3399,1
"3234",4112,4112,3401,1
"3235",4113,4113,3402,1
"3236",4114,4114,3403,1
"3237",4115,4115,3404,1
"3238",4116,4116,3405,1
"3239",4117,4117,3406,1
"3240",4118,4118,3407,1
"3241",4119,4119,3408,2
"3242",4121,4121,3409,1
"3243",4122,4122,3410,2
"3244",4124,4124,3411,1
"3245",4125,4125,3412,1
"3246",4126,4126,3413,2
"3247",4129,4129,3415,1
"3248",4131,4131,3417,1
"3249",4132,4132,3418,2
"3250",4134,4134,3419,1
"3251",4136,4136,3421,1
"3252",4137,4137,3422,1
"3253",4138,4138,3423,1
"3254",4139,4139,3424,1
"3255",4140,4140,3425,1
"3256",4141,4141,3426,1
"3257",4142,4142,3427,1
"3258",4143,4143,3428,2
"3259",4145,4145,3429,1
"3260",4146,4146,3430,1
"3261",4147,4147,3431,2
"3262",4149,4149,3432,2
"3263",4151,4151,3433,2
"3264",4153,4153,3434,2
"3265",4155,4155,3435,1
"3266",4156,4156,3436,1
"3267",4157,4157,3437,1
"3268",4158,4158,3438,2
"3269",4160,4160,3439,1
"3270",4161,4161,3440,1
"3271",4163,4163,3442,1
"3272",4164,4164,3443,1
"3273",4165,4165,3444,1
"3274",4166,4166,3445,1
"3275",4167,4167,3446,1
"3276",4169,4169,3448,2
"3277",4171,4171,3449,1
"3278",4172,4172,3450,1
"3279",4173,4173,3451,1
"3280",4174,4174,3452,1
"3281",4175,4175,3453,1
"3282",4176,4176,3454,1
"3283",4177,4177,3455,1
"3284",4178,4178,3456,1
"3285",4179,4179,3457,1
"3286",4180,4180,3458,1
"3287",4181,4181,3459,1
"3288",4182,4182,3460,2
"3289",4184,4184,3461,1
"3290",4185,4185,3462,1
"3291",4186,4186,3463,1
"3292",4187,4187,3464,1
"3293",4188,4188,3465,1
"3294",4189,4189,3466,1
"3295",4190,4190,3467,1
"3296",4191,4191,3468,1
"3297",4192,4192,3469,1
"3298",4193,4193,3470,1
"3299",4194,4194,3471,2
"3300",4196,4196,3472,1
"3301",4198,4198,3474,2
"3302",4201,4201,3476,2
"3303",4203,4203,3477,2
"3304",4205,4205,3478,1
"3305",4206,4206,3479,1
"3306",4207,4207,3480,1
"3307",4209,4209,3482,1
"3308",4210,4210,3483,1
"3309",4211,4211,3484,1
"3310",4212,4212,3485,1
"3311",4213,4213,3486,2
"3312",4215,4215,3487,1
"3313",4217,4217,3489,1
"3314",4218,4218,3490,1
"3315",4219,4219,3491,1
"3316",4220,4220,3492,1
"3317",4221,4221,3493,1
"3318",4222,4222,3494,1
"3319",4223,4223,3495,1
"3320",4224,4224,3496,1
"3321",4225,4225,3497,1
"3322",4226,4226,3498,1
"3323",4227,4227,3499,1
"3324",4229,4229,3501,1
"3325",4230,4230,3502,1
"3326",4231,4231,3503,1
"3327",4232,4232,3504,1
"3328",4233,4233,3505,1
"3329",4234,4234,3506,1
"3330",4235,4235,3507,1
"3331",4236,4236,3508,1
"3332",4237,4237,3509,1
"3333",4238,4238,3510,1
"3334",4239,4239,3511,1
"3335",4240,4240,3512,1
"3336",4241,4241,3513,2
"3337",4243,4243,3514,1
"3338",4244,4244,3515,2
"3339",4246,4246,3516,1
"3340",4247,4247,3517,1
"3341",4248,4248,3518,1
"3342",4249,4249,3519,1
"3343",4250,4250,3520,1
"3344",4251,4251,3521,2
"3345",4253,4253,3522,1
"3346",4254,4254,3523,1
"3347",4255,4255,3524,1
"3348",4256,4256,3525,1
"3349",4257,4257,3526,1
"3350",4258,4258,3527,1
"3351",4259,4259,3528,1
"3352",4260,4260,3529,1
"3353",4261,4261,3530,1
"3354",4262,4262,3531,1
"3355",4263,4263,3532,1
"3356",4264,4264,3533,1
"3357",4265,4265,3534,1
"3358",4266,4266,3535,1
"3359",4267,4267,3536,2
"3360",4269,4269,3537,1
"3361",4270,4270,3538,2
"3362",4272,4272,3539,1
"3363",4273,4273,3540,1
"3364",4274,4274,3541,1
"3365",4275,4275,3542,1
"3366",4276,4276,3543,2
"3367",4278,4278,3544,1
"3368",4279,4279,3545,1
"3369",4280,4280,3546,1
"3370",4281,4281,3547,1
"3371",4282,4282,3548,1
"3372",4283,4283,3549,1
"3373",4284,4284,3550,2
"3374",4286,4286,3551,1
"3375",4287,4287,3552,1
"3376",4288,4288,3553,1
"3377",4289,4289,3554,1
"3378",4290,4290,3555,1
"3379",4291,4291,3556,1
"3380",4292,4292,3557,1
"3381",4293,4293,3558,2
"3382",4295,4295,3559,1
"3383",4296,4296,3560,2
"3384",4298,4298,3561,1
"3385",4299,4299,3562,1
"3386",4300,4300,3563,1
"3387",4301,4301,3564,1
"3388",4302,4302,3565,1
"3389",4303,4303,3566,1
"3390",4304,4304,3567,1
"3391",4305,4305,3568,2
"3392",4307,4307,3569,1
"3393",4308,4308,3570,1
"3394",4309,4309,3571,1
"3395",4310,4310,3572,1
"3396",4311,4311,3573,1
"3397",4312,4312,3574,1
"3398",4313,4313,3575,1
"3399",4314,4314,3576,1
"3400",4315,4315,3577,1
"3401",4316,4316,3578,1
"3402",4317,4317,3579,1
"3403",4318,4318,3580,2
"3404",4320,4320,3581,1
"3405",4321,4321,3582,2
"3406",4323,4323,3583,2
"3407",4325,4325,3584,1
"3408",4326,4326,3585,2
"3409",4328,4328,3586,1
"3410",4329,4329,3587,1
"3411",4330,4330,3588,1
"3412",4331,4331,3589,1
"3413",4332,4332,3590,1
"3414",4333,4333,3591,2
"3415",4335,4335,3592,1
"3416",4336,4336,3593,1
"3417",4337,4337,3594,1
"3418",4338,4338,3595,1
"3419",4339,4339,3596,1
"3420",4340,4340,3597,1
"3421",4341,4341,3598,1
"3422",4342,4342,3599,1
"3423",4343,4343,3600,1
"3424",4344,4344,3601,1
"3425",4345,4345,3602,1
"3426",4346,4346,3603,1
"3427",4347,4347,3604,1
"3428",4348,4348,3605,1
"3429",4349,4349,3606,2
"3430",4352,4352,3608,1
"3431",4353,4353,3609,2
"3432",4355,4355,3610,1
"3433",4358,4358,3612,1
"3434",4359,4359,3613,1
"3435",4360,4360,3614,1
"3436",4361,4361,3615,1
"3437",4362,4362,3616,2
"3438",4364,4364,3617,1
"3439",4365,4365,3618,1
"3440",4367,4367,3620,1
"3441",4368,4368,3621,1
"3442",4369,4369,3622,1
"3443",4370,4370,3623,1
"3444",4371,4371,3624,1
"3445",4372,4372,3625,1
"3446",4373,4373,3626,1
"3447",4376,4376,3628,1
"3448",4377,4377,3629,1
"3449",4380,4380,3631,1
"3450",4381,4381,3632,1
"3451",4382,4382,3633,1
"3452",4383,4383,3634,1
"3453",4384,4384,3635,1
"3454",4385,4385,3636,1
"3455",4386,4386,3637,1
"3456",4387,4387,3638,1
"3457",4388,4388,3639,1
"3458",4389,4389,3640,1
"3459",4390,4390,3641,1
"3460",4393,4393,3643,1
"3461",4394,4394,3644,1
"3462",4395,4395,3645,1
"3463",4396,4396,3646,2
"3464",4398,4398,3647,1
"3465",4399,4399,3648,1
"3466",4400,4400,3649,1
"3467",4401,4401,3650,1
"3468",4402,4402,3651,1
"3469",4403,4403,3652,1
"3470",4404,4404,3653,1
"3471",4405,4405,3654,1
"3472",4406,4406,3655,1
"3473",4407,4407,3656,1
"3474",4408,4408,3657,2
"3475",4410,4410,3658,1
"3476",4411,4411,3659,2
"3477",4413,4413,3660,1
"3478",4414,4414,3661,1
"3479",4415,4415,3662,1
"3480",4416,4416,3663,1
"3481",4417,4417,3664,1
"3482",4418,4418,3665,1
"3483",4420,4420,3667,1
"3484",4421,4421,3668,1
"3485",4422,4422,3669,1
"3486",4423,4423,3670,1
"3487",4424,4424,3671,2
"3488",4426,4426,3672,1
"3489",4427,4427,3673,1
"3490",4428,4428,3674,1
"3491",4429,4429,3675,2
"3492",4431,4431,3676,1
"3493",4432,4432,3677,1
"3494",4433,4433,3678,1
"3495",4434,4434,3679,2
"3496",4436,4436,3680,1
"3497",4437,4437,3681,2
"3498",4439,4439,3682,1
"3499",4440,4440,3683,2
"3500",4442,4442,3684,1
"3501",4444,4444,3686,2
"3502",4446,4446,3687,2
"3503",4448,4448,3688,1
"3504",4449,4449,3689,1
"3505",4450,4450,3690,1
"3506",4451,4451,3691,1
"3507",4452,4452,3692,1
"3508",4453,4453,3693,2
"3509",4455,4455,3694,1
"3510",4456,4456,3695,1
"3511",4457,4457,3696,1
"3512",4458,4458,3697,1
"3513",4459,4459,3698,2
"3514",4461,4461,3699,1
"3515",4462,4462,3700,1
"3516",4463,4463,3701,1
"3517",4464,4464,3702,1
"3518",4465,4465,3703,1
"3519",4466,4466,3704,1
"3520",4467,4467,3705,2
"3521",4469,4469,3706,1
"3522",4471,4471,3708,1
"3523",4472,4472,3709,1
"3524",4473,4473,3710,1
"3525",4474,4474,3711,1
"3526",4476,4476,3712,1
"3527",4477,4477,3713,2
"3528",4479,4479,3714,1
"3529",4480,4480,3715,1
"3530",4481,4481,3716,1
"3531",4482,4482,3717,1
"3532",4483,4483,3718,1
"3533",4484,4484,3719,1
"3534",4485,4485,3720,2
"3535",4487,4487,3721,2
"3536",4489,4489,3722,2
"3537",4491,4491,3723,1
"3538",4492,4492,3724,1
"3539",4493,4493,3725,1
"3540",4494,4494,3726,1
"3541",4495,4495,3727,1
"3542",4496,4496,3728,2
"3543",4498,4498,3729,2
"3544",4500,4500,3730,1
"3545",4501,4501,3731,1
"3546",4502,4502,3732,2
"3547",4504,4504,3733,2
"3548",4506,4506,3734,1
"3549",4507,4507,3735,1
"3550",4508,4508,3736,2
"3551",4510,4510,3737,1
"3552",4511,4511,3738,1
"3553",4512,4512,3739,1
"3554",4514,4514,3741,1
"3555",4515,4515,3742,1
"3556",4516,4516,3743,1
"3557",4518,4518,3745,1
"3558",4519,4519,3746,1
"3559",4520,4520,3747,1
"3560",4521,4521,3748,1
"3561",4522,4522,3749,2
"3562",4524,4524,3750,2
"3563",4526,4526,3751,1
"3564",4527,4527,3752,1
"3565",4528,4528,3753,1
"3566",4529,4529,3754,2
"3567",4531,4531,3755,1
"3568",4532,4532,3756,1
"3569",4533,4533,3757,1
"3570",4534,4534,3758,1
"3571",4535,4535,3759,1
"3572",4536,4536,3760,1
"3573",4539,4539,3763,1
"3574",4540,4540,3764,1
"3575",4541,4541,3765,1
"3576",4542,4542,3766,1
"3577",4543,4543,3767,1
"3578",4544,4544,3768,1
"3579",4545,4545,3769,1
"3580",4546,4546,3770,1
"3581",4547,4547,3771,1
"3582",4548,4548,3772,1
"3583",4549,4549,3773,1
"3584",4550,4550,3774,1
"3585",4551,4551,3775,2
"3586",4553,4553,3776,1
"3587",4554,4554,3777,1
"3588",4555,4555,3778,1
"3589",4556,4556,3779,1
"3590",4557,4557,3780,2
"3591",4559,4559,3781,1
"3592",4560,4560,3782,1
"3593",4561,4561,3783,1
"3594",4562,4562,3784,1
"3595",4563,4563,3785,2
"3596",4565,4565,3786,1
"3597",4567,4567,3787,1
"3598",4568,4568,3788,1
"3599",4569,4569,3789,1
"3600",4570,4570,3790,1
"3601",4571,4571,3791,1
"3602",4572,4572,3792,1
"3603",4573,4573,3793,1
"3604",4574,4574,3794,1
"3605",4575,4575,3795,1
"3606",4576,4576,3796,1
"3607",4577,4577,3797,1
"3608",4578,4578,3798,1
"3609",4579,4579,3799,1
"3610",4580,4580,3800,1
"3611",4581,4581,3801,1
"3612",4582,4582,3802,1
"3613",4583,4583,3803,1
"3614",4584,4584,3804,1
"3615",4585,4585,3805,2
"3616",4587,4587,3806,1
"3617",4588,4588,3807,1
"3618",4589,4589,3808,1
"3619",4590,4590,3809,1
"3620",4591,4591,3810,1
"3621",4592,4592,3811,1
"3622",4593,4593,3812,1
"3623",4594,4594,3813,2
"3624",4596,4596,3814,1
"3625",4597,4597,3815,1
"3626",4598,4598,3816,2
"3627",4600,4600,3817,1
"3628",4601,4601,3818,2
"3629",4603,4603,3819,1
"3630",4604,4604,3820,1
"3631",4605,4605,3821,1
"3632",4606,4606,3822,1
"3633",4607,4607,3823,1
"3634",4608,4608,3824,1
"3635",4609,4609,3825,1
"3636",4610,4610,3826,1
"3637",4611,4611,3827,1
"3638",4612,4612,3828,1
"3639",4615,4615,3830,1
"3640",4617,4617,3832,2
"3641",4619,4619,3833,1
"3642",4620,4620,3834,2
"3643",4622,4622,3835,1
"3644",4623,4623,3836,1
"3645",4624,4624,3837,2
"3646",4626,4626,3838,1
"3647",4627,4627,3839,2
"3648",4629,4629,3840,2
"3649",4631,4631,3841,1
"3650",4632,4632,3842,1
"3651",4633,4633,3843,1
"3652",4634,4634,3844,2
"3653",4636,4636,3845,1
"3654",4637,4637,3846,1
"3655",4638,4638,3847,1
"3656",4639,4639,3848,1
"3657",4640,4640,3849,1
"3658",4641,4641,3850,2
"3659",4643,4643,3851,1
"3660",4644,4644,3852,1
"3661",4647,4647,3854,1
"3662",4648,4648,3855,1
"3663",4649,4649,3856,1
"3664",4650,4650,3857,1
"3665",4651,4651,3858,1
"3666",4652,4652,3859,1
"3667",4653,4653,3860,1
"3668",4654,4654,3861,2
"3669",4656,4656,3862,1
"3670",4657,4657,3863,1
"3671",4658,4658,3864,1
"3672",4659,4659,3865,1
"3673",4660,4660,3866,1
"3674",4661,4661,3867,1
"3675",4662,4662,3868,1
"3676",4663,4663,3869,1
"3677",4664,4664,3870,1
"3678",4665,4665,3871,2
"3679",4667,4667,3872,2
"3680",4670,4670,3874,2
"3681",4672,4672,3875,1
"3682",4673,4673,3876,1
"3683",4674,4674,3877,1
"3684",4675,4675,3878,1
"3685",4677,4677,3880,1
"3686",4678,4678,3881,1
"3687",4679,4679,3882,1
"3688",4680,4680,3883,1
"3689",4681,4681,3884,2
"3690",4683,4683,3885,1
"3691",4684,4684,3886,1
"3692",4685,4685,3887,1
"3693",4686,4686,3888,1
"3694",4687,4687,3889,2
"3695",4689,4689,3890,1
"3696",4690,4690,3891,2
"3697",4692,4692,3892,1
"3698",4693,4693,3893,2
"3699",4695,4695,3894,2
"3700",4697,4697,3895,1
"3701",4698,4698,3896,1
"3702",4699,4699,3897,1
"3703",4700,4700,3898,1
"3704",4701,4701,3899,1
"3705",4704,4704,3901,1
"3706",4705,4705,3902,1
"3707",4706,4706,3903,2
"3708",4708,4708,3904,1
"3709",4709,4709,3905,1
"3710",4710,4710,3906,2
"3711",4712,4712,3907,1
"3712",4713,4713,3908,2
"3713",4715,4715,3909,1
"3714",4716,4716,3910,1
"3715",4717,4717,3911,1
"3716",4718,4718,3912,1
"3717",4719,4719,3913,1
"3718",4720,4720,3914,1
"3719",4721,4721,3915,1
"3720",4722,4722,3916,1
"3721",4723,4723,3917,1
"3722",4724,4724,3918,1
"3723",4725,4725,3919,2
"3724",4727,4727,3920,2
"3725",4729,4729,3921,1
"3726",4730,4730,3922,1
"3727",4731,4731,3923,1
"3728",4732,4732,3924,1
"3729",4733,4733,3925,1
"3730",4734,4734,3926,2
"3731",4736,4736,3927,1
"3732",4737,4737,3928,1
"3733",4739,4739,3930,1
"3734",4740,4740,3931,1
"3735",4741,4741,3932,1
"3736",4742,4742,3933,2
"3737",4744,4744,3934,1
"3738",4745,4745,3935,1
"3739",4746,4746,3936,1
"3740",4747,4747,3937,2
"3741",4749,4749,3938,1
"3742",4750,4750,3939,1
"3743",4751,4751,3940,1
"3744",4752,4752,3941,2
"3745",4754,4754,3942,1
"3746",4755,4755,3943,1
"3747",4756,4756,3944,2
"3748",4758,4758,3945,2
"3749",4760,4760,3946,2
"3750",4762,4762,3947,1
"3751",4763,4763,3948,1
"3752",4764,4764,3949,1
"3753",4765,4765,3950,1
"3754",4766,4766,3951,1
"3755",4767,4767,3952,1
"3756",4768,4768,3953,1
"3757",4769,4769,3954,2
"3758",4771,4771,3955,1
"3759",4772,4772,3956,1
"3760",4773,4773,3957,1
"3761",4774,4774,3958,2
"3762",4776,4776,3959,1
"3763",4777,4777,3960,2
"3764",4779,4779,3961,1
"3765",4780,4780,3962,1
"3766",4781,4781,3963,1
"3767",4782,4782,3964,1
"3768",4783,4783,3965,1
"3769",4784,4784,3966,2
"3770",4786,4786,3967,1
"3771",4787,4787,3968,1
"3772",4788,4788,3969,1
"3773",4789,4789,3970,1
"3774",4790,4790,3971,1
"3775",4791,4791,3972,1
"3776",4792,4792,3973,1
"3777",4793,4793,3974,1
"3778",4794,4794,3975,1
"3779",4795,4795,3976,1
"3780",4796,4796,3977,1
"3781",4797,4797,3978,1
"3782",4798,4798,3979,1
"3783",4799,4799,3980,2
"3784",4801,4801,3981,1
"3785",4802,4802,3982,1
"3786",4803,4803,3983,1
"3787",4804,4804,3984,1
"3788",4805,4805,3985,1
"3789",4806,4806,3986,1
"3790",4807,4807,3987,1
"3791",4808,4808,3988,1
"3792",4809,4809,3989,2
"3793",4811,4811,3990,1
"3794",4812,4812,3991,1
"3795",4813,4813,3992,1
"3796",4814,4814,3993,1
"3797",4815,4815,3994,2
"3798",4817,4817,3995,1
"3799",4818,4818,3996,1
"3800",4819,4819,3997,1
"3801",4820,4820,3998,1
"3802",4821,4821,3999,2
"3803",4823,4823,4000,1
"3804",4824,4824,4001,1
"3805",4826,4826,4003,1
"3806",4831,4831,4008,1
"3807",4832,4832,4009,1
"3808",4833,4833,4010,1
"3809",4836,4836,4013,1
"3810",4837,4837,4014,1
"3811",4853,4853,4026,1
"3812",4861,4861,4033,1
"3813",4862,4862,4034,1
"3814",4863,4863,4035,1
"3815",4877,4877,4047,1
"3816",4882,4882,4052,1
"3817",4886,4886,4055,1
"3818",4892,4892,4059,1
"3819",4901,4901,4066,1
"3820",4904,4904,4069,1
"3821",4906,4906,4071,2
"3822",4915,4915,4078,1
"3823",4916,4916,4079,1
"3824",4918,4918,4081,1
"3825",4919,4919,4082,1
"3826",4923,4923,4086,1
"3827",4925,4925,4088,1
"3828",4927,4927,4090,1
"3829",4928,4928,4091,1
"3830",4929,4929,4092,1
"3831",4930,4930,4093,1
"3832",4937,4937,4099,1
"3833",4941,4941,4102,1
"3834",4942,4942,4103,1
"3835",4944,4944,4105,1
"3836",4949,4949,4109,1
"3837",4956,4956,4116,1
"3838",4959,4959,4119,1
"3839",4961,4961,4121,1
"3840",4968,4968,4127,1
"3841",4969,4969,4128,1
"3842",4972,4972,4130,1
"3843",4974,4974,4131,2
"3844",4976,4976,4132,1
"3845",4979,4979,4134,1
"3846",4989,4989,4140,1
"3847",4992,4992,4143,1
"3848",4993,4993,4144,2
"3849",5002,5002,4150,1
"3850",5010,5010,4156,1
"3851",5012,5012,4158,1
"3852",5013,5013,4159,1
"3853",5016,5016,4161,1
"3854",5028,5028,4171,1
"3855",5030,5030,4173,1
"3856",5046,5046,4186,1
"3857",5050,5050,4190,1
"3858",5056,5056,4195,1
"3859",5067,5067,4204,1
"3860",5072,5072,4208,1
"3861",5081,5081,4214,1
"3862",5093,5093,4225,1
"3863",5107,5107,4237,2
"3864",5111,5111,4240,1
"3865",5117,5117,4245,1
"3866",5126,5126,4253,1
"3867",5127,5127,4254,1
"3868",5128,5128,4255,1
"3869",5132,5132,4258,1
"3870",5133,5133,4259,1
"3871",5134,5134,4260,1
"3872",5137,5137,4263,1
"3873",5138,5138,4264,1
"3874",5141,5141,4266,1
"3875",5143,5143,4268,2
"3876",5145,5145,4269,1
"3877",5149,5149,4273,1
"3878",5152,5152,4276,1
"3879",5159,5159,4283,1
"3880",5163,5163,4286,1
"3881",5164,5164,4287,1
"3882",5171,5171,4293,1
"3883",5175,5175,4296,1
"3884",5180,5180,4301,1
"3885",5189,5189,4309,1
"3886",5200,5200,4318,2
"3887",5203,5203,4320,1
"3888",5204,5204,4321,1
"3889",5212,5212,4328,1
"3890",5213,5213,4329,1
"3891",5214,5214,4330,2
"3892",5217,5217,4332,1
"3893",5223,5223,4336,1
"3894",5224,5224,4337,1
"3895",5232,5232,4342,1
"3896",5233,5233,4343,1
"3897",5236,5236,4346,1
"3898",5237,5237,4347,1
"3899",5240,5240,4349,1
"3900",5241,5241,4350,1
"3901",5243,5243,4352,1
"3902",5245,5245,4354,1
"3903",5246,5246,4355,1
"3904",5247,5247,4356,1
"3905",5249,5249,4358,1
"3906",5253,5253,4361,2
"3907",5263,5263,4368,1
"3908",5273,5273,4375,1
"3909",5275,5275,4377,1
"3910",5277,5277,4379,1
"3911",5281,5281,4383,1
"3912",5283,5283,4385,1
"3913",5284,5284,4386,1
"3914",5287,5287,4389,1
"3915",5308,5308,4405,1
"3916",5312,5312,4408,2
"3917",5318,5318,4413,2
"3918",5320,5320,4414,2
"3919",5322,5322,4415,1
"3920",5323,5323,4416,1
"3921",5325,5325,4418,2
"3922",5333,5333,4423,1
"3923",5334,5334,4424,1
"3924",5337,5337,4427,2
"3925",5347,5347,4434,1
"3926",5352,5352,4437,1
"3927",5353,5353,4438,1
"3928",5354,5354,4439,1
"3929",5358,5358,4442,1
"3930",5362,5362,4445,1
"3931",5364,5364,4447,2
"3932",5366,5366,4448,2
"3933",5374,5374,4454,1
"3934",5376,5376,4456,1
"3935",5379,5379,4458,1
"3936",5384,5384,4462,1
"3937",5385,5385,4463,1
"3938",5389,5389,4467,1
"3939",5392,5392,4470,1
"3940",5393,5393,4471,1
"3941",5395,5395,4473,1
"3942",5397,5397,4475,2
"3943",5399,5399,4476,1
"3944",5402,5402,4478,1
"3945",5404,5404,4480,1
"3946",5409,5409,4484,1
"3947",5413,5413,4488,1
"3948",5420,5420,4493,1
"3949",5433,5433,4503,1
"3950",5441,5441,4511,1
"3951",5445,5445,4514,1
"3952",5450,5450,4519,1
"3953",5460,5460,4526,1
"3954",5461,5461,4527,2
"3955",5468,5468,4533,1
"3956",5469,5469,4534,1
"3957",5472,5472,4537,1
"3958",5473,5473,4538,1
"3959",5478,5478,4543,1
