"","client_id","district_id","birth_year","birth_month","birth_day","gender"
"2435",2566,29,1963,3,25,0
"2436",2567,64,1943,5,30,1
"2437",2568,64,1938,6,11,0
"2438",2569,69,1948,4,1,1
"2439",2570,69,1947,6,19,0
"2440",2571,43,1979,4,25,0
"2441",2572,1,1953,10,8,1
"2442",2573,1,1965,3,10,0
"2443",2574,29,1932,4,22,0
"2444",2576,46,1979,5,16,0
"2445",2577,70,1918,1,7,1
"2446",2578,76,1954,7,8,1
"2447",2579,11,1935,1,2,0
"2448",2580,11,1935,3,7,1
"2449",2581,52,1953,11,19,0
"2450",2582,51,1938,12,15,1
"2451",2583,75,1937,6,17,1
"2452",2584,4,1944,12,15,0
"2453",2585,75,1971,8,28,0
"2454",2586,8,1966,5,14,1
"2455",2587,8,1973,1,3,0
"2456",2588,33,1958,5,19,1
"2457",2589,21,1963,2,17,1
"2458",2590,42,1964,10,19,0
"2459",2591,42,1960,2,27,1
"2460",2592,1,1980,8,31,0
"2461",2593,1,1977,6,10,1
"2462",2594,55,1963,7,31,1
"2463",2596,31,1961,10,8,1
"2464",2597,28,1969,8,6,0
"2465",2598,28,1965,10,25,1
"2466",2599,1,1946,1,9,1
"2467",2600,7,1923,4,17,0
"2468",2601,37,1961,7,25,1
"2469",2602,37,1966,8,20,0
"2470",2603,38,1972,11,3,0
"2471",2604,22,1926,7,11,1
"2472",2605,22,1925,4,17,0
"2473",2606,31,1943,1,4,1
"2474",2607,63,1943,3,27,1
"2475",2608,58,1943,9,15,0
"2476",2609,1,1977,5,9,1
"2477",2610,1,1980,5,3,0
"2478",2611,77,1938,11,9,1
"2479",2612,38,1975,2,3,1
"2480",2613,1,1977,10,26,1
"2481",2614,72,1946,3,14,1
"2482",2615,64,1945,8,26,0
"2483",2616,50,1970,7,7,1
"2484",2617,50,1962,6,26,0
"2485",2618,17,1942,8,14,1
"2486",2619,63,1969,7,9,0
"2487",2620,63,1968,7,18,1
"2488",2621,51,1956,5,9,1
"2489",2622,71,1973,6,7,1
"2490",2623,16,1965,7,16,0
"2491",2625,57,1972,10,7,1
"2492",2626,1,1940,2,14,1
"2493",2628,1,1931,11,5,0
"2494",2629,1,1931,12,3,1
"2495",2630,64,1937,8,20,0
"2496",2631,18,1970,5,21,1
"2497",2632,18,1963,2,25,0
"2498",2633,1,1967,7,12,0
"2499",2635,67,1966,12,10,0
"2500",2636,28,1918,10,24,1
"2501",2637,64,1935,6,6,1
"2502",2638,1,1942,1,7,1
"2503",2639,45,1950,3,4,0
"2504",2640,45,1951,1,29,1
"2505",2642,22,1973,9,4,1
"2506",2643,54,1946,1,7,0
"2507",2644,6,1964,3,23,0
"2508",2645,67,1920,4,22,1
"2509",2646,63,1937,6,7,0
"2510",2647,9,1940,3,26,1
"2511",2648,9,1934,10,10,0
"2512",2650,75,1975,3,5,1
"2513",2651,75,1969,11,27,0
"2514",2652,41,1949,5,9,0
"2515",2653,1,1950,1,25,1
"2516",2654,59,1939,10,8,0
"2517",2655,44,1963,8,12,1
"2518",2656,54,1955,9,15,1
"2519",2657,73,1948,7,9,1
"2520",2658,11,1933,1,21,1
"2521",2659,46,1941,5,24,1
"2522",2661,1,1961,10,17,0
"2523",2662,1,1978,8,29,1
"2524",2663,8,1976,10,1,1
"2525",2666,47,1935,7,6,0
"2526",2667,9,1972,1,1,1
"2527",2668,9,1975,2,9,0
"2528",2669,51,1927,5,8,1
"2529",2670,45,1936,9,13,1
"2530",2671,35,1972,4,22,0
"2531",2672,7,1940,3,26,0
"2532",2673,65,1959,7,16,1
"2533",2674,65,1952,10,3,0
"2534",2675,31,1924,1,22,1
"2535",2676,61,1961,6,1,1
"2536",2677,33,1922,5,24,1
"2537",2678,33,1918,5,15,0
"2538",2679,1,1938,9,30,1
"2539",2680,1,1945,9,2,0
"2540",2681,45,1971,1,4,0
"2541",2682,45,1975,1,14,1
"2542",2683,48,1929,6,13,0
"2543",2684,74,1953,2,11,0
"2544",2685,73,1969,6,21,0
"2545",2686,19,1951,3,24,0
"2546",2687,19,1949,8,22,1
"2547",2688,60,1967,10,24,0
"2548",2689,16,1923,1,17,1
"2549",2690,58,1971,12,25,0
"2550",2691,47,1964,5,17,1
"2551",2692,44,1925,5,30,1
"2552",2693,46,1976,8,4,0
"2553",2694,15,1927,10,6,0
"2554",2695,15,1929,5,16,1
"2555",2696,2,1947,9,4,1
"2556",2697,2,1948,8,14,0
"2557",2698,31,1970,10,7,0
"2558",2699,31,1977,2,23,1
"2559",2700,34,1945,2,22,1
"2560",2701,1,1952,3,29,1
"2561",2702,7,1919,2,26,1
"2562",2703,2,1973,3,12,0
"2563",2704,1,1949,5,22,0
"2564",2705,43,1924,4,30,1
"2565",2706,3,1967,7,2,1
"2566",2707,45,1969,5,23,1
"2567",2708,73,1958,8,12,1
"2568",2709,26,1946,6,14,1
"2569",2712,25,1956,1,17,1
"2570",2713,36,1962,9,2,1
"2571",2714,6,1970,3,6,0
"2572",2715,7,1957,7,4,1
"2573",2716,25,1969,7,13,0
"2574",2717,46,1930,4,28,1
"2575",2718,46,1932,12,22,0
"2576",2719,29,1964,10,30,0
"2577",2720,1,1949,9,5,0
"2578",2721,24,1950,6,26,0
"2579",2724,35,1975,3,1,1
"2580",2726,1,1973,7,28,0
"2581",2727,1,1968,2,5,1
"2582",2728,74,1922,8,13,1
"2583",2729,1,1966,8,28,1
"2584",2730,52,1947,3,18,1
"2585",2731,38,1927,12,8,1
"2586",2732,57,1953,9,16,0
"2587",2733,3,1927,11,11,0
"2588",2734,3,1934,11,12,1
"2589",2735,64,1928,7,31,1
"2590",2736,1,1958,2,15,0
"2591",2738,1,1951,4,25,1
"2592",2739,13,1950,1,26,1
"2593",2740,36,1967,11,23,0
"2594",2741,41,1930,11,29,0
"2595",2742,65,1948,8,27,0
"2596",2743,50,1939,10,4,0
"2597",2744,50,1943,2,22,1
"2598",2745,54,1939,8,7,0
"2599",2746,1,1971,2,25,1
"2600",2747,6,1936,10,14,1
"2601",2748,6,1936,10,6,0
"2602",2749,14,1921,3,4,0
"2603",2750,14,1913,7,13,1
"2604",2751,68,1957,1,24,0
"2605",2752,48,1971,8,9,1
"2606",2754,66,1978,5,24,0
"2607",2755,1,1970,3,23,0
"2608",2756,31,1919,9,28,0
"2609",2758,1,1946,7,14,1
"2610",2759,2,1974,1,26,1
"2611",2760,68,1975,12,12,0
"2612",2761,1,1977,9,29,0
"2613",2762,29,1953,4,23,0
"2614",2765,36,1981,4,20,0
"2615",2766,70,1959,9,15,1
"2616",2767,70,1954,6,4,0
"2617",2768,1,1964,4,2,1
"2618",2769,69,1937,5,15,1
"2619",2770,1,1954,7,8,1
"2620",2771,37,1920,10,25,1
"2621",2772,37,1923,1,8,0
"2622",2773,49,1919,9,13,0
"2623",2774,49,1921,2,23,1
"2624",2775,41,1978,7,9,0
"2625",2776,31,1934,6,7,0
"2626",2777,46,1970,3,28,0
"2627",2778,57,1964,5,16,1
"2628",2779,29,1948,5,4,1
"2629",2780,29,1947,1,16,0
"2630",2781,46,1960,11,22,0
"2631",2782,31,1940,9,13,1
"2632",2783,1,1940,6,20,1
"2633",2784,36,1958,7,25,0
"2634",2785,22,1962,7,29,1
"2635",2786,24,1951,11,2,1
"2636",2787,41,1976,10,14,0
"2637",2788,49,1951,10,21,0
"2638",2789,1,1951,12,25,0
"2639",2790,16,1975,2,10,1
"2640",2791,60,1921,10,10,1
"2641",2794,18,1965,1,22,1
"2642",2795,18,1968,4,13,0
"2643",2796,15,1974,6,25,1
"2644",2797,28,1950,11,5,1
"2645",2798,65,1931,6,27,1
"2646",2799,4,1961,12,2,0
"2647",2800,2,1949,8,26,1
"2648",2801,75,1919,2,18,1
"2649",2802,1,1966,11,29,0
"2650",2803,68,1931,10,12,1
"2651",2804,68,1936,11,10,0
"2652",2805,73,1964,7,13,1
"2653",2806,58,1955,7,1,0
"2654",2808,8,1974,3,31,0
"2655",2809,33,1979,2,14,1
"2656",2810,72,1971,7,28,1
"2657",2811,1,1946,12,7,0
"2658",2812,55,1970,5,2,0
"2659",2813,70,1941,4,10,1
"2660",2814,19,1973,2,10,0
"2661",2815,35,1930,6,30,1
"2662",2816,35,1938,3,15,0
"2663",2817,1,1977,2,19,0
"2664",2818,54,1963,4,12,1
"2665",2819,8,1980,8,12,1
"2666",2820,77,1966,12,17,1
"2667",2821,45,1980,11,1,0
"2668",2822,50,1958,10,19,1
"2669",2823,70,1946,12,18,0
"2670",2824,39,1941,9,5,1
"2671",2825,65,1958,3,29,1
"2672",2826,59,1935,1,28,1
"2673",2827,63,1923,2,13,1
"2674",2828,14,1949,7,10,0
"2675",2829,33,1939,12,27,0
"2676",2830,51,1974,11,14,1
"2677",2831,68,1980,7,9,0
"2678",2832,13,1927,7,23,1
"2679",2833,13,1923,7,9,0
"2680",2834,52,1949,5,23,1
"2681",2835,27,1966,1,27,1
"2682",2836,38,1919,9,21,0
"2683",2837,38,1927,5,21,1
"2684",2838,65,1965,3,9,1
"2685",2839,72,1928,7,5,0
"2686",2840,72,1934,5,14,1
"2687",2841,18,1973,4,10,0
"2688",2842,74,1958,6,17,1
"2689",2843,70,1966,10,6,0
"2690",2844,51,1962,11,19,1
"2691",2845,7,1952,9,2,1
"2692",2846,1,1969,3,17,0
"2693",2847,34,1942,7,25,0
"2694",2848,34,1939,2,20,1
"2695",2849,19,1928,4,2,1
"2696",2850,7,1970,8,20,1
"2697",2851,54,1939,8,10,1
"2698",2852,26,1942,6,28,0
"2699",2853,28,1956,4,25,0
"2700",2854,16,1949,6,1,1
"2701",2855,16,1957,7,26,0
"2702",2856,47,1923,11,11,1
"2703",2857,33,1927,2,3,1
"2704",2858,42,1926,2,12,0
"2705",2859,68,1928,9,24,0
"2706",2860,28,1958,3,31,1
"2707",2862,49,1964,10,7,0
"2708",2863,49,1968,3,5,1
"2709",2864,51,1952,4,9,0
"2710",2865,15,1948,11,18,1
"2711",2866,15,1949,10,30,0
"2712",2867,1,1960,1,23,0
"2713",2868,14,1933,12,14,1
"2714",2869,1,1975,8,5,1
"2715",2870,29,1959,11,28,1
"2716",2871,71,1967,11,23,0
"2717",2872,77,1933,10,27,0
"2718",2873,16,1975,3,24,0
"2719",2874,34,1972,9,10,1
"2720",2875,46,1936,8,17,1
"2721",2876,1,1977,1,7,1
"2722",2877,59,1932,4,29,1
"2723",2878,68,1947,4,17,1
"2724",2879,40,1977,1,10,1
"2725",2880,60,1952,12,30,1
"2726",2881,12,1967,3,21,0
"2727",2882,70,1931,12,14,1
"2728",2883,30,1953,2,26,1
"2729",2884,40,1958,10,10,0
"2730",2885,1,1965,10,4,0
"2731",2886,1,1958,10,3,1
"2732",2887,2,1961,1,29,0
"2733",2888,1,1978,9,9,0
"2734",2889,25,1943,12,5,1
"2735",2890,62,1951,10,11,1
"2736",2891,62,1957,7,23,0
"2737",2892,3,1941,3,21,0
"2738",2893,2,1927,11,2,0
"2739",2894,70,1948,7,25,0
"2740",2895,70,1977,5,17,0
"2741",2896,1,1975,5,16,0
"2742",2897,40,1925,7,18,1
"2743",2898,40,1920,10,17,0
"2744",2899,16,1918,5,18,1
"2745",2900,18,1923,3,22,1
"2746",2901,25,1939,1,9,0
"2747",2902,8,1959,7,3,0
"2748",2903,8,1959,11,26,1
"2749",2904,64,1946,5,18,0
"2750",2905,64,1951,7,7,1
"2751",2906,5,1934,12,16,1
"2752",2907,5,1932,9,22,0
"2753",2908,1,1971,2,28,1
"2754",2909,26,1936,10,9,1
"2755",2910,76,1936,9,28,1
"2756",2911,45,1932,9,25,1
"2757",2912,45,1925,7,28,0
"2758",2913,44,1962,12,27,1
"2759",2915,33,1954,2,22,0
"2760",2916,1,1972,9,30,1
"2761",2917,16,1940,1,18,1
"2762",2918,5,1967,5,21,1
"2763",2919,5,1970,9,8,0
"2764",2920,44,1962,6,23,0
"2765",2921,64,1976,12,20,0
"2766",2922,43,1940,9,7,1
"2767",2923,35,1977,3,21,0
"2768",2924,18,1941,2,6,0
"2769",2925,18,1947,9,8,1
"2770",2926,27,1934,2,11,1
"2771",2927,27,1929,12,28,0
"2772",2928,38,1932,3,2,1
"2773",2929,1,1958,3,10,1
"2774",2930,41,1941,3,22,1
"2775",2932,1,1940,7,11,0
"2776",2933,72,1942,12,12,1
"2777",2934,72,1948,4,27,0
"2778",2935,61,1944,5,2,0
"2779",2936,3,1945,3,11,0
"2780",2937,74,1949,7,1,1
"2781",2938,8,1921,6,1,0
"2782",2939,8,1918,2,13,1
"2783",2940,1,1965,10,16,1
"2784",2941,38,1951,3,12,1
"2785",2942,67,1966,6,3,0
"2786",2943,1,1980,6,28,0
"2787",2944,71,1943,8,23,0
"2788",2945,74,1921,6,2,1
"2789",2946,74,1926,1,23,0
"2790",2947,19,1957,5,18,0
"2791",2948,47,1978,11,20,1
"2792",2949,14,1943,9,25,1
"2793",2950,46,1944,6,6,1
"2794",2951,76,1950,8,31,0
"2795",2952,52,1978,1,17,0
"2796",2953,3,1936,7,7,1
"2797",2954,38,1959,8,12,0
"2798",2955,38,1952,7,16,1
"2799",2956,23,1939,8,6,1
"2800",2957,23,1978,3,7,1
"2801",2958,48,1975,5,7,1
"2802",2959,54,1957,11,19,1
"2803",2960,1,1928,12,19,1
"2804",2961,1,1933,12,28,0
"2805",2962,1,1938,11,10,1
"2806",2963,1,1939,3,29,0
"2807",2964,8,1978,11,27,1
"2808",2965,30,1918,2,7,0
"2809",2966,65,1955,2,20,1
"2810",2967,53,1961,1,15,0
"2811",2968,40,1962,8,24,1
"2812",2969,55,1923,4,22,1
"2813",2970,55,1922,4,6,0
"2814",2971,1,1977,12,3,0
"2815",2972,1,1976,1,14,1
"2816",2974,56,1951,7,12,0
"2817",2975,33,1943,3,18,0
"2818",2976,57,1922,8,3,0
"2819",2977,39,1963,2,6,1
"2820",2978,33,1948,3,5,0
"2821",2979,4,1961,12,22,0
"2822",2980,11,1974,6,14,1
"2823",2981,16,1949,2,5,0
"2824",2982,6,1973,3,23,0
"2825",2983,6,1967,7,23,1
"2826",2984,60,1963,5,24,0
"2827",2985,60,1960,4,13,1
"2828",2986,14,1952,5,15,1
"2829",2987,14,1946,6,1,0
"2830",2988,33,1961,5,21,1
"2831",2989,17,1949,2,1,0
"2832",2990,32,1938,4,2,0
"2833",2991,32,1941,7,31,1
"2834",2992,11,1966,5,7,1
"2835",2994,18,1963,7,22,1
"2836",2995,35,1941,6,15,0
"2837",2996,1,1965,1,29,1
"2838",2997,1,1941,3,9,0
"2839",2998,1,1961,4,2,1
"2840",2999,74,1979,3,24,0
"2841",3000,41,1928,4,2,0
"2842",3001,1,1958,10,7,1
"2843",3002,42,1955,5,13,0
"2844",3003,69,1973,5,12,0
"2845",3004,69,1971,7,13,1
"2846",3005,43,1931,6,29,1
"2847",3006,22,1973,8,8,0
"2848",3007,76,1964,4,11,1
"2849",3008,73,1919,12,19,1
"2850",3009,62,1957,8,3,0
"2851",3010,62,1960,1,12,1
"2852",3011,74,1955,9,19,1
"2853",3012,70,1955,11,10,0
"2854",3013,51,1950,3,18,0
"2855",3014,51,1953,11,5,1
"2856",3015,73,1952,2,29,1
"2857",3016,40,1977,8,23,1
"2858",3017,2,1941,5,14,1
"2859",3018,61,1978,1,28,1
"2860",3019,30,1969,9,23,1
"2861",3020,32,1942,8,27,0
"2862",3021,1,1961,8,24,1
"2863",3022,1,1954,9,22,0
"2864",3023,16,1959,4,4,1
"2865",3024,60,1929,3,8,1
"2866",3025,60,1932,12,27,0
"2867",3026,22,1947,3,25,1
"2868",3027,62,1959,7,25,1
"2869",3028,34,1932,4,23,0
"2870",3029,43,1970,5,8,1
"2871",3030,68,1976,5,10,0
"2872",3031,40,1965,9,5,0
"2873",3032,40,1959,4,10,1
"2874",3035,27,1964,11,2,1
"2875",3036,16,1941,3,31,0
"2876",3037,64,1942,1,4,1
"2877",3038,6,1946,3,5,0
"2878",3039,55,1969,6,1,0
"2879",3041,4,1927,4,24,0
"2880",3042,18,1968,2,14,0
"2881",3043,63,1951,11,15,0
"2882",3044,36,1945,10,7,1
"2883",3045,10,1950,3,18,0
"2884",3046,1,1925,1,22,0
"2885",3047,45,1975,10,1,1
"2886",3048,16,1923,1,6,0
"2887",3049,6,1967,4,6,1
"2888",3050,6,1967,7,31,0
"2889",3051,65,1928,3,11,1
"2890",3054,74,1958,4,28,1
"2891",3055,51,1931,2,23,1
"2892",3056,38,1959,1,16,0
"2893",3057,38,1962,3,5,1
"2894",3058,49,1943,9,29,0
"2895",3059,61,1977,11,29,1
"2896",3060,61,1960,5,18,1
"2897",3061,61,1965,10,5,0
"2898",3062,41,1930,8,22,0
"2899",3063,27,1971,1,29,1
"2900",3064,42,1930,5,5,1
"2901",3065,24,1921,8,21,0
"2902",3066,54,1982,3,9,0
"2903",3067,57,1952,6,21,0
"2904",3068,57,1954,3,20,1
"2905",3069,21,1943,10,23,1
"2906",3070,46,1920,12,12,1
"2907",3071,38,1967,2,23,0
"2908",3072,1,1936,4,14,1
"2909",3073,1,1937,10,23,0
"2910",3074,1,1958,11,7,1
"2911",3075,74,1941,5,5,1
"2912",3076,57,1962,11,17,0
"2913",3077,50,1934,2,24,0
"2914",3078,50,1932,1,31,1
"2915",3079,67,1943,5,19,1
"2916",3080,5,1951,7,27,0
"2917",3081,5,1945,3,2,1
"2918",3082,52,1979,10,17,0
"2919",3083,41,1971,4,7,1
"2920",3084,23,1951,8,24,0
"2921",3085,62,1946,6,29,0
"2922",3086,62,1948,9,14,1
"2923",3087,46,1959,9,21,0
"2924",3088,40,1950,6,11,1
"2925",3089,46,1974,7,26,1
"2926",3090,32,1968,11,17,1
"2927",3091,15,1966,3,3,0
"2928",3092,59,1967,11,6,0
"2929",3093,35,1966,2,21,1
"2930",3094,48,1950,8,18,1
"2931",3095,36,1953,6,29,1
"2932",3096,74,1982,2,27,1
"2933",3097,48,1948,8,22,1
"2934",3098,17,1938,6,23,1
"2935",3099,17,1965,11,13,1
"2936",3100,2,1931,3,30,1
"2937",3101,1,1941,12,13,1
"2938",3102,61,1979,2,16,0
"2939",3103,64,1973,3,7,0
"2940",3104,4,1982,1,4,0
"2941",3105,68,1947,8,17,1
"2942",3106,72,1928,3,3,0
"2943",3107,30,1960,11,16,1
"2944",3108,30,1962,2,26,0
"2945",3109,7,1932,4,21,0
"2946",3110,54,1931,2,27,1
"2947",3111,54,1924,2,7,0
"2948",3112,24,1939,9,12,1
"2949",3113,60,1971,11,12,0
"2950",3114,60,1971,2,24,1
"2951",3115,72,1961,11,30,1
"2952",3116,28,1951,9,9,1
"2953",3117,62,1941,6,22,0
"2954",3118,62,1940,7,9,1
"2955",3119,50,1936,1,26,0
"2956",3120,75,1964,6,2,1
"2957",3121,57,1956,10,18,0
"2958",3122,57,1959,4,2,1
"2959",3123,1,1979,7,25,1
"2960",3124,5,1958,1,2,0
"2961",3125,10,1922,10,30,0
"2962",3126,47,1938,1,13,1
"2963",3127,1,1920,6,18,0
"2964",3128,69,1944,2,9,0
"2965",3129,5,1946,8,1,0
"2966",3130,19,1955,5,31,0
"2967",3131,1,1935,6,14,0
"2968",3132,1,1975,3,24,0
"2969",3133,31,1973,4,20,0
"2970",3134,1,1938,5,4,1
"2971",3135,48,1969,1,6,1
"2972",3136,1,1963,12,18,1
"2973",3137,70,1947,2,26,1
"2974",3138,70,1943,8,12,0
"2975",3139,46,1956,9,23,0
"2976",3140,46,1959,4,13,1
"2977",3141,9,1925,11,9,0
"2978",3142,68,1919,3,18,1
"2979",3143,21,1944,2,2,0
"2980",3144,1,1919,8,4,1
"2981",3145,1,1921,11,4,0
"2982",3146,1,1948,7,15,1
"2983",3147,19,1964,4,26,0
"2984",3148,3,1942,4,4,1
"2985",3149,3,1935,1,9,0
"2986",3150,54,1932,7,24,0
"2987",3151,1,1951,7,27,0
"2988",3152,1,1936,10,4,1
"2989",3153,26,1924,6,17,1
"2990",3154,26,1926,2,21,0
"2991",3155,44,1973,4,8,0
"2992",3156,68,1954,11,2,0
"2993",3157,1,1942,2,26,0
"2994",3158,1,1940,11,25,0
"2995",3159,24,1930,10,27,1
"2996",3160,20,1951,6,29,1
"2997",3161,66,1980,11,18,1
"2998",3162,55,1960,5,17,1
"2999",3163,1,1964,5,26,0
"3000",3164,1,1962,9,10,1
"3001",3165,3,1976,9,1,0
"3002",3166,31,1955,6,14,1
"3003",3167,48,1943,9,8,0
"3004",3170,76,1921,2,21,1
"3005",3171,76,1924,4,26,0
"3006",3172,64,1951,12,23,1
"3007",3173,66,1946,4,18,0
"3008",3174,66,1952,11,16,1
"3009",3175,64,1950,7,19,0
"3010",3176,1,1937,7,7,1
"3011",3177,24,1938,8,12,1
"3012",3178,25,1969,8,1,0
"3013",3179,45,1948,3,12,0
"3014",3180,45,1944,9,30,1
"3015",3181,27,1943,2,15,1
"3016",3182,18,1925,4,22,0
"3017",3183,70,1980,2,24,1
"3018",3184,5,1959,12,1,0
"3019",3185,17,1972,11,26,0
"3020",3186,1,1955,1,14,0
"3021",3187,7,1952,9,2,1
"3022",3188,68,1976,5,19,0
"3023",3190,1,1920,11,1,0
"3024",3191,56,1975,11,5,0
"3025",3192,6,1939,7,14,1
"3026",3193,28,1950,2,22,0
"3027",3194,51,1975,8,17,0
"3028",3195,2,1971,6,13,0
"3029",3196,72,1978,8,14,0
"3030",3197,1,1958,7,10,1
"3031",3198,1,1953,3,5,0
"3032",3199,1,1957,12,18,0
"3033",3200,1,1954,11,15,1
"3034",3201,66,1953,8,6,0
"3035",3202,56,1922,7,19,1
"3036",3203,1,1959,4,23,0
"3037",3204,1,1956,3,26,1
"3038",3205,1,1921,6,25,0
"3039",3206,1,1921,5,21,1
"3040",3207,55,1925,12,3,0
"3041",3208,27,1947,2,6,1
"3042",3209,27,1939,1,3,0
"3043",3210,14,1963,8,30,1
"3044",3211,17,1967,8,7,0
"3045",3213,1,1941,10,4,1
"3046",3214,71,1922,5,12,1
"3047",3215,64,1936,5,6,0
"3048",3216,58,1959,11,28,1
"3049",3217,61,1977,5,2,1
"3050",3218,49,1965,12,16,1
"3051",3219,49,1959,10,18,0
"3052",3220,23,1957,2,17,1
"3053",3221,23,1953,7,16,0
"3054",3222,21,1977,5,6,1
"3055",3225,13,1957,3,17,1
"3056",3226,1,1951,11,22,1
"3057",3227,59,1950,10,28,0
"3058",3228,34,1957,2,22,1
"3059",3229,50,1979,4,18,1
"3060",3230,1,1982,6,6,0
"3061",3231,21,1961,6,3,1
"3062",3232,5,1976,11,5,1
"3063",3233,1,1980,11,30,1
"3064",3234,67,1919,8,4,0
"3065",3235,46,1950,6,12,0
"3066",3236,28,1960,4,15,0
"3067",3239,7,1981,11,16,0
"3068",3240,67,1937,12,10,0
"3069",3241,26,1934,9,14,1
"3070",3242,26,1937,3,4,0
"3071",3243,71,1920,9,30,0
"3072",3244,72,1933,9,29,1
"3073",3245,70,1952,12,2,1
"3074",3246,66,1931,4,20,1
"3075",3247,69,1958,4,21,0
"3076",3248,28,1929,8,2,0
"3077",3249,17,1959,1,20,1
"3078",3250,17,1962,1,20,0
"3079",3251,52,1962,12,28,0
"3080",3252,52,1961,3,26,1
"3081",3253,70,1946,7,2,1
"3082",3254,1,1930,2,13,1
"3083",3255,8,1970,1,4,0
"3084",3256,49,1976,7,18,1
"3085",3257,73,1978,5,11,0
"3086",3258,74,1960,7,30,0
"3087",3259,71,1950,10,15,1
"3088",3260,74,1942,9,8,0
"3089",3261,74,1950,4,10,1
"3090",3262,61,1941,8,14,0
"3091",3264,63,1950,10,20,0
"3092",3265,47,1963,6,11,0
"3093",3266,47,1960,10,8,1
"3094",3267,61,1951,8,26,1
"3095",3268,1,1956,3,31,0
"3096",3269,2,1974,11,5,1
"3097",3270,12,1940,1,22,1
"3098",3271,58,1942,1,3,0
"3099",3272,9,1920,7,18,0
"3100",3273,9,1918,1,2,1
"3101",3274,26,1929,1,22,1
"3102",3275,26,1924,9,19,0
"3103",3276,52,1980,3,21,1
"3104",3277,42,1966,3,26,1
"3105",3278,42,1962,4,20,0
"3106",3279,66,1954,8,4,0
"3107",3280,66,1958,5,31,1
"3108",3281,74,1950,12,27,1
"3109",3282,29,1981,9,2,1
"3110",3283,10,1933,11,23,1
"3111",3284,2,1936,7,2,1
"3112",3285,2,1943,9,17,0
"3113",3286,74,1972,3,15,0
"3114",3287,74,1978,4,1,1
"3115",3288,69,1926,1,28,1
"3116",3289,75,1977,6,9,0
"3117",3290,11,1969,7,12,0
"3118",3291,52,1947,1,23,1
"3119",3292,18,1940,1,21,1
"3120",3293,1,1953,1,20,0
"3121",3294,52,1957,3,8,1
"3122",3295,40,1966,3,13,0
"3123",3296,23,1969,6,11,1
"3124",3297,1,1968,4,17,1
"3125",3298,5,1942,8,5,0
"3126",3299,76,1961,9,17,0
"3127",3300,53,1950,6,29,1
"3128",3302,52,1964,2,17,0
"3129",3303,52,1965,1,9,1
"3130",3304,69,1939,8,31,1
"3131",3305,41,1971,10,11,0
"3132",3306,27,1948,4,26,1
"3133",3307,14,1979,7,1,0
"3134",3308,15,1948,2,16,1
"3135",3309,15,1942,4,29,0
"3136",3310,23,1954,2,13,1
"3137",3311,51,1954,8,25,1
"3138",3312,70,1971,11,5,0
"3139",3313,60,1946,2,10,0
"3140",3314,24,1931,12,18,0
"3141",3315,24,1934,6,21,1
"3142",3316,1,1947,12,15,0
"3143",3317,1,1950,4,24,1
"3144",3319,1,1979,4,24,0
"3145",3320,1,1972,2,14,1
"3146",3321,13,1969,5,30,0
"3147",3322,31,1948,2,29,1
"3148",3323,74,1981,2,22,0
"3149",3324,26,1971,4,13,0
"3150",3325,26,1963,9,28,1
"3151",3326,57,1952,12,26,0
"3152",3327,20,1937,7,4,0
"3153",3328,24,1966,10,11,1
"3154",3329,54,1961,3,20,1
"3155",3330,54,1955,4,15,0
"3156",3331,70,1970,2,5,0
"3157",3332,46,1969,11,15,0
"3158",3333,10,1949,7,24,0
"3159",3334,1,1967,7,1,1
"3160",3335,11,1967,2,10,1
"3161",3336,64,1951,5,30,0
"3162",3337,53,1952,4,13,1
"3163",3338,69,1942,11,29,0
"3164",3339,31,1976,1,29,0
"3165",3340,54,1976,2,16,1
"3166",3341,54,1968,12,20,0
"3167",3342,73,1973,9,29,1
"3168",3344,42,1961,9,16,1
"3169",3345,37,1941,1,27,0
"3170",3346,37,1941,2,25,1
"3171",3347,11,1936,1,19,1
"3172",3348,38,1978,2,14,0
"3173",3349,42,1963,12,21,1
"3174",3350,30,1950,3,19,1
"3175",3351,30,1942,9,15,0
"3176",3352,23,1919,9,12,1
"3177",3353,23,1919,4,21,0
"3178",3354,62,1943,10,28,0
"3179",3355,38,1953,1,15,1
"3180",3356,73,1974,4,23,1
"3181",3357,63,1954,7,21,0
"3182",3358,16,1975,10,7,1
"3183",3359,1,1945,2,24,1
"3184",3360,43,1976,8,31,0
"3185",3361,40,1930,10,2,0
"3186",3365,1,1966,7,30,0
"3187",3366,54,1959,2,12,0
"3188",3367,54,1952,4,23,1
"3189",3368,14,1952,10,24,0
"3190",3369,1,1952,4,16,1
"3191",3370,25,1919,3,28,1
"3192",3371,25,1919,10,7,0
"3193",3372,1,1970,10,30,1
"3194",3373,5,1952,11,29,1
"3195",3374,5,1960,8,13,0
"3196",3375,74,1954,11,6,1
"3197",3376,11,1945,1,19,0
"3198",3377,11,1938,5,5,1
"3199",3378,5,1957,4,21,1
"3200",3379,5,1949,7,1,0
"3201",3380,74,1978,4,3,0
"3202",3381,70,1965,9,1,0
"3203",3382,54,1954,2,28,1
"3204",3383,54,1956,4,23,0
"3205",3384,41,1942,8,3,0
"3206",3385,11,1924,2,13,0
"3207",3386,49,1940,3,8,0
"3208",3387,58,1943,8,14,1
"3209",3388,53,1965,10,26,0
"3210",3389,39,1967,1,16,0
